Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
206,55,Female,Belt,Accessories,59,Maine,S,Teal,Summer,3.6,Yes,Free Shipping,No,No,37,Debit Card,Monthly
207,42,Female,Hat,Accessories,57,Tennessee,M,Violet,Spring,3.5,Yes,Express,Yes,Yes,38,Cash,Monthly
208,20,Male,Skirt,Clothing,63,New York,L,Beige,Fall,4.7,Yes,Next Day Air,No,No,36,PayPal,Fortnightly
209,45,Male,Backpack,Accessories,87,Georgia,L,Gray,Summer,2.9,Yes,Standard,Yes,Yes,18,PayPal,Quarterly
210,44,Male,Dress,Clothing,68,Iowa,L,Purple,Spring,4.6,No,Store Pickup,Yes,Yes,1,PayPal,Fortnightly
211,47,Male,Sunglasses,Accessories,78,Massachusetts,XL,White,Spring,2.6,Yes,Next Day Air,No,No,42,Credit Card,Weekly
212,32,Male,Shirt,Clothing,61,Georgia,L,Charcoal,Spring,3.4,No,Store Pickup,No,No,4,Cash,Annually
213,30,Male,Handbag,Accessories,36,Alaska,M,White,Winter,2.9,No,Free Shipping,No,No,45,Bank Transfer,Bi-Weekly
214,59,Female,Boots,Footwear,70,Texas,M,Teal,Winter,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months
215,30,Male,Backpack,Accessories,30,Utah,M,Cyan,Summer,4.7,No,Express,No,No,24,Cash,Quarterly
216,25,Male,Sneakers,Footwear,36,Georgia,M,Brown,Summer,4.9,No,Next Day Air,No,No,45,PayPal,Monthly
217,56,Male,Belt,Accessories,100,Florida,M,Teal,Spring,2.9,No,Standard,No,No,44,PayPal,Monthly
218,55,Male,Boots,Footwear,81,Colorado,M,Violet,Fall,3.7,No,Next Day Air,Yes,Yes,14,Credit Card,Weekly
219,64,Male,Jacket,Outerwear,54,West Virginia,S,Lavender,Winter,4.1,No,Next Day Air,No,No,38,Credit Card,Quarterly
220,63,Male,Sneakers,Footwear,99,Alaska,XL,Yellow,Summer,4.7,No,Store Pickup,No,No,21,PayPal,Weekly
221,47,Female,Handbag,Accessories,66,Kansas,XL,Purple,Spring,4.6,No,Next Day Air,Yes,Yes,1,PayPal,Fortnightly
222,54,Male,Sneakers,Footwear,27,Oregon,L,Olive,Summer,4.7,No,Express,No,No,34,Bank Transfer,Monthly
223,55,Male,Sandals,Footwear,91,Massachusetts,L,Lavender,Winter,4.2,Yes,Next Day Air,Yes,Yes,38,Cash,Fortnightly
224,33,Male,Boots,Footwear,85,Maine,L,Indigo,Summer,3.0,No,Next Day Air,No,No,8,Bank Transfer,Monthly
225,46,Male,Boots,Footwear,58,Kentucky,M,Magenta,Winter,4.0,No,Express,No,No,25,Bank Transfer,Every 3 Months
226,49,Male,Hat,Accessories,29,Utah,M,Orange,Fall,4.2,Yes,Standard,No,No,46,PayPal,Bi-Weekly
227,47,Male,Backpack,Accessories,96,California,L,Teal,Summer,2.9,No,Free Shipping,Yes,Yes,11,Venmo,Annually
228,48,Male,Hat,Accessories,45,North Carolina,M,Silver,Winter,2.7,No,Express,Yes,Yes,6,Debit Card,Annually
229,45,Male,Jewelry,Accessories,84,Illinois,M,Maroon,Fall,3.9,No,Next Day Air,Yes,Yes,13,Credit Card,Fortnightly
230,29,Male,Shirt,Clothing,36,California,M,Gray,Fall,4.1,No,Free Shipping,Yes,Yes,47,Debit Card,Bi-Weekly
231,50,Male,Dress,Clothing,30,Mississippi,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,42,Venmo,Bi-Weekly
232,45,Female,Gloves,Accessories,66,North Carolina,L,Turquoise,Fall,2.5,No,2-Day Shipping,No,No,18,Debit Card,Bi-Weekly
233,33,Male,Sandals,Footwear,57,Arkansas,L,Yellow,Winter,4.5,No,2-Day Shipping,No,No,34,Venmo,Every 3 Months
234,45,Female,Sandals,Footwear,63,Texas,L,Yellow,Spring,3.9,Yes,Next Day Air,No,No,35,Debit Card,Fortnightly
235,27,Male,Hat,Accessories,66,Missouri,S,Charcoal,Spring,3.3,Yes,Standard,Yes,Yes,14,Cash,Quarterly
236,55,Male,Jewelry,Accessories,73,Colorado,L,White,Spring,3.8,No,Standard,No,No,28,Venmo,Annually
237,70,Male,Skirt,Clothing,66,New Jersey,M,Charcoal,Spring,3.6,No,Express,Yes,Yes,33,Cash,Every 3 Months
238,29,Male,Hoodie,Clothing,62,Utah,M,White,Summer,4.2,No,Express,No,No,23,Venmo,Bi-Weekly
239,57,Male,Gloves,Accessories,48,Idaho,M,Lavender,Summer,2.6,No,Standard,Yes,Yes,26,Venmo,Every 3 Months
240,37,Male,Sneakers,Footwear,34,Alaska,S,Olive,Winter,3.1,Yes,Free Shipping,No,No,26,Venmo,Weekly
241,30,Female,Sunglasses,Accessories,87,Vermont,L,Violet,Winter,3.4,No,Store Pickup,Yes,Yes,47,Venmo,Monthly
242,67,Male,Socks,Clothing,71,South Dakota,M,Yellow,Winter,4.9,No,2-Day Shipping,No,No,21,Bank Transfer,Bi-Weekly
243,39,Female,Shirt,Clothing,97,Missouri,M,Turquoise,Spring,4.7,No,2-Day Shipping,Yes,Yes,43,PayPal,Fortnightly
244,30,Male,Hat,Accessories,47,Wyoming,S,White,Summer,3.7,No,Next Day Air,No,No,26,Bank Transfer,Fortnightly
245,42,Female,Skirt,Clothing,74,Iowa,M,Silver,Fall,4.6,No,2-Day Shipping,Yes,Yes,34,Venmo,Quarterly
246,19,Female,Dress,Clothing,27,Delaware,L,White,Summer,3.1,No,Express,No,No,20,Cash,Monthly
247,54,Male,Gloves,Accessories,47,Maryland,L,Magenta,Fall,4.5,Yes,Next Day Air,No,No,22,Debit Card,Quarterly
248,61,Male,Jewelry,Accessories,29,Utah,M,Indigo,Summer,4.8,No,Express,Yes,Yes,29,Venmo,Quarterly
249,47,Female,Hoodie,Clothing,97,Mississippi,L,Orange,Winter,3.9,No,Standard,Yes,Yes,1,Cash,Fortnightly
250,40,Male,Sunglasses,Accessories,94,South Dakota,S,Gray,Winter,2.9,No,Express,No,No,29,PayPal,Bi-Weekly
251,38,Male,Dress,Clothing,45,Oklahoma,S,Pink,Summer,4.8,No,2-Day Shipping,No,No,21,Bank Transfer,Annually
252,32,Male,Boots,Footwear,27,South Dakota,M,Peach,Summer,2.6,No,Next Day Air,No,No,4,Cash,Every 3 Months
253,20,Male,Jeans,Clothing,46,Minnesota,S,White,Spring,4.4,No,Standard,No,No,3,Cash,Fortnightly
254,69,Male,Hat,Accessories,88,Vermont,S,Olive,Winter,4.0,Yes,Store Pickup,No,No,37,Venmo,Weekly
255,55,Male,Coat,Outerwear,22,Nevada,L,Teal,Spring,4.3,No,Express,Yes,Yes,5,Debit Card,Every 3 Months
256,54,Female,Socks,Clothing,46,New Hampshire,S,Peach,Summer,5.0,No,Store Pickup,No,No,21,Bank Transfer,Bi-Weekly
257,48,Female,Coat,Outerwear,51,Idaho,L,Olive,Winter,4.9,Yes,Express,No,No,17,PayPal,Annually
258,38,Male,Scarf,Accessories,84,North Dakota,S,Cyan,Winter,3.6,Yes,Next Day Air,No,No,6,Venmo,Every 3 Months
259,34,Male,Boots,Footwear,60,Ohio,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,49,PayPal,Every 3 Months
260,18,Male,Sunglasses,Accessories,34,Utah,L,White,Spring,2.5,No,Next Day Air,No,No,40,Bank Transfer,Weekly
261,21,Male,Blouse,Clothing,48,Oklahoma,L,Gray,Winter,3.9,No,2-Day Shipping,No,No,27,Bank Transfer,Bi-Weekly
262,52,Female,Pants,Clothing,99,Illinois,L,Orange,Summer,3.3,No,Store Pickup,No,No,37,Bank Transfer,Every 3 Months
263,36,Male,Jeans,Clothing,99,Louisiana,S,Cyan,Fall,3.2,No,Next Day Air,No,No,12,Venmo,Monthly
264,45,Male,Blouse,Clothing,78,South Carolina,M,Peach,Winter,4.2,No,Free Shipping,No,No,30,PayPal,Fortnightly
265,24,Male,Sunglasses,Accessories,33,California,M,Yellow,Winter,2.8,No,Free Shipping,No,No,10,Venmo,Fortnightly
266,46,Female,Coat,Outerwear,85,Wyoming,M,Olive,Winter,3.0,No,Express,Yes,Yes,27,Venmo,Annually
267,27,Male,Shorts,Clothing,54,Alabama,L,Indigo,Spring,4.2,Yes,Next Day Air,Yes,Yes,29,Bank Transfer,Annually
268,61,Male,Handbag,Accessories,85,New Jersey,L,Yellow,Summer,3.4,No,Express,Yes,Yes,33,Bank Transfer,Fortnightly
269,19,Female,Sandals,Footwear,84,Oklahoma,S,Gold,Winter,4.9,No,2-Day Shipping,Yes,Yes,22,PayPal,Weekly
270,18,Male,Jewelry,Accessories,87,Montana,M,White,Summer,4.9,No,2-Day Shipping,Yes,Yes,46,Cash,Monthly
271,27,Male,Pants,Clothing,73,Kansas,L,Magenta,Summer,4.5,No,Standard,No,No,29,Credit Card,Fortnightly
272,34,Male,Jacket,Outerwear,60,Maryland,L,Lavender,Fall,4.1,No,Standard,No,No,47,Venmo,Fortnightly
273,65,Female,Dress,Clothing,94,Massachusetts,M,Gray,Summer,4.0,No,Free Shipping,Yes,Yes,18,Bank Transfer,Every 3 Months
274,30,Female,Jacket,Outerwear,22,Missouri,M,Beige,Fall,5.0,No,Store Pickup,No,No,42,Venmo,Fortnightly
275,56,Male,Shirt,Clothing,47,South Carolina,L,Olive,Spring,4.5,No,2-Day Shipping,No,No,43,Credit Card,Annually
276,53,Male,Shirt,Clothing,56,New York,S,Maroon,Summer,3.2,No,Express,Yes,Yes,13,PayPal,Monthly
277,41,Female,Shorts,Clothing,98,Kentucky,L,Black,Spring,4.1,Yes,Store Pickup,Yes,Yes,21,Debit Card,Bi-Weekly
278,38,Female,Hat,Accessories,86,Florida,M,White,Winter,2.5,No,Next Day Air,Yes,Yes,42,Venmo,Bi-Weekly
279,62,Male,Hoodie,Clothing,51,Alaska,L,Black,Spring,3.4,No,Express,No,No,49,Debit Card,Bi-Weekly
280,62,Male,Handbag,Accessories,41,South Dakota,L,Gold,Summer,4.6,No,Next Day Air,Yes,Yes,30,Venmo,Every 3 Months
281,64,Male,Gloves,Accessories,32,Alaska,L,Green,Fall,2.8,Yes,2-Day Shipping,Yes,Yes,2,Debit Card,Monthly
282,39,Male,Skirt,Clothing,49,Mississippi,M,Gold,Summer,3.1,No,Standard,No,No,36,Cash,Fortnightly
283,31,Male,Shoes,Footwear,66,Oklahoma,M,Indigo,Fall,5.0,No,Express,No,No,33,Credit Card,Quarterly
284,59,Male,Shoes,Footwear,69,Idaho,M,Yellow,Winter,4.1,No,2-Day Shipping,Yes,Yes,48,Venmo,Bi-Weekly
285,43,Male,Shorts,Clothing,32,Oregon,L,Turquoise,Summer,4.4,No,Express,Yes,Yes,49,Bank Transfer,Fortnightly
286,20,Male,Dress,Clothing,51,Indiana,M,Yellow,Fall,4.2,No,2-Day Shipping,Yes,Yes,22,Venmo,Quarterly
287,58,Male,Skirt,Clothing,48,Oklahoma,L,Olive,Winter,3.7,Yes,Store Pickup,Yes,Yes,30,Venmo,Weekly
288,19,Male,Jacket,Outerwear,41,Wyoming,M,Purple,Fall,4.6,No,Express,Yes,Yes,45,Cash,Weekly
289,32,Male,Sunglasses,Accessories,86,Oklahoma,S,Black,Fall,4.0,No,Standard,No,No,11,Cash,Every 3 Months
290,47,Male,Dress,Clothing,81,West Virginia,S,Maroon,Winter,2.8,Yes,Standard,No,No,8,Venmo,Weekly
291,56,Male,Sneakers,Footwear,100,Kansas,L,Teal,Winter,3.5,No,Standard,No,No,6,Debit Card,Weekly
292,48,Male,Hat,Accessories,83,Indiana,L,Charcoal,Winter,4.1,Yes,Free Shipping,Yes,Yes,13,Credit Card,Monthly
293,57,Male,Pants,Clothing,21,New Jersey,L,Gold,Fall,4.4,No,Free Shipping,Yes,Yes,2,Cash,Annually
294,35,Female,Jacket,Outerwear,81,Iowa,M,Turquoise,Spring,4.4,Yes,Store Pickup,No,No,45,PayPal,Bi-Weekly
295,53,Female,Dress,Clothing,93,Nebraska,L,Green,Fall,3.7,No,Standard,Yes,Yes,37,PayPal,Annually
296,18,Male,Blouse,Clothing,41,Wyoming,M,Turquoise,Summer,3.9,Yes,Free Shipping,No,No,48,Bank Transfer,Fortnightly
297,57,Female,Backpack,Accessories,90,Minnesota,L,Red,Spring,4.4,No,2-Day Shipping,Yes,Yes,38,Credit Card,Annually
298,48,Female,Skirt,Clothing,80,Missouri,S,Turquoise,Summer,2.6,No,Express,Yes,Yes,35,PayPal,Quarterly
299,28,Male,Belt,Accessories,67,Kansas,S,Black,Fall,4.1,No,Next Day Air,No,No,35,Credit Card,Bi-Weekly
300,36,Male,Belt,Accessories,80,Ohio,L,Violet,Spring,4.3,No,Standard,Yes,Yes,48,Credit Card,Every 3 Months
301,51,Male,Backpack,Accessories,88,Oregon,XL,Teal,Spring,4.1,No,Standard,Yes,Yes,38,Venmo,Monthly
302,35,Male,Dress,Clothing,73,North Carolina,S,Violet,Winter,4.1,Yes,Next Day Air,No,No,25,Venmo,Monthly
303,18,Male,Shoes,Footwear,23,Kentucky,S,Teal,Spring,3.6,No,2-Day Shipping,No,No,46,Bank Transfer,Weekly
304,50,Male,Hoodie,Clothing,62,New York,L,Yellow,Fall,4.9,No,Free Shipping,No,No,30,Debit Card,Bi-Weekly
305,55,Male,Sweater,Clothing,73,Indiana,L,Teal,Fall,4.0,No,2-Day Shipping,No,No,40,Cash,Monthly
306,69,Male,Hat,Accessories,65,Illinois,M,Lavender,Summer,4.7,Yes,2-Day Shipping,No,No,23,Venmo,Quarterly
307,59,Female,Jacket,Outerwear,76,Louisiana,XL,Magenta,Spring,2.8,No,2-Day Shipping,Yes,Yes,12,Venmo,Fortnightly
308,36,Male,Shoes,Footwear,69,Montana,M,Maroon,Summer,3.7,Yes,Free Shipping,No,No,32,PayPal,Every 3 Months
309,54,Female,Sneakers,Footwear,59,Louisiana,M,Indigo,Summer,4.5,No,2-Day Shipping,No,No,30,PayPal,Weekly
310,53,Male,Shorts,Clothing,55,Georgia,S,White,Summer,4.4,Yes,Store Pickup,Yes,Yes,2,Credit Card,Annually
311,22,Male,Dress,Clothing,29,Minnesota,M,Indigo,Summer,2.5,Yes,Express,No,No,1,Cash,Fortnightly
312,51,Male,Boots,Footwear,32,North Dakota,M,Brown,Fall,4.4,No,2-Day Shipping,Yes,Yes,17,Venmo,Annually
313,33,Male,Belt,Accessories,95,Iowa,L,Pink,Winter,4.6,No,Standard,No,No,25,Bank Transfer,Bi-Weekly
314,54,Male,Sunglasses,Accessories,96,Indiana,L,Yellow,Fall,4.9,No,2-Day Shipping,No,No,32,Credit Card,Monthly
315,70,Male,Shirt,Clothing,47,Massachusetts,M,Maroon,Fall,3.2,No,Store Pickup,No,No,6,Bank Transfer,Quarterly
316,29,Male,Shoes,Footwear,50,Ohio,L,Orange,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,20,Bank Transfer,Annually
317,59,Female,Sunglasses,Accessories,39,Delaware,M,White,Winter,3.9,Yes,Free Shipping,No,No,8,Cash,Quarterly
318,25,Male,Sunglasses,Accessories,78,Delaware,M,Cyan,Fall,4.4,Yes,Free Shipping,No,No,18,Venmo,Monthly
319,67,Male,Shorts,Clothing,32,Illinois,S,Magenta,Fall,3.4,No,Standard,No,No,15,Venmo,Annually
320,70,Male,Shoes,Footwear,71,New Jersey,M,Orange,Winter,4.6,Yes,Next Day Air,No,No,11,Cash,Fortnightly
321,62,Male,Scarf,Accessories,76,Louisiana,M,Teal,Winter,4.0,Yes,Next Day Air,No,No,11,Credit Card,Every 3 Months
322,46,Female,Hat,Accessories,59,California,XL,Yellow,Spring,3.3,No,Next Day Air,Yes,Yes,8,Venmo,Fortnightly
323,41,Male,Jeans,Clothing,85,Minnesota,XL,Cyan,Spring,4.2,No,Free Shipping,Yes,Yes,38,Debit Card,Quarterly
324,43,Female,Hoodie,Clothing,55,Delaware,S,Cyan,Winter,3.4,No,Next Day Air,No,No,35,Bank Transfer,Quarterly
325,65,Female,Blouse,Clothing,82,Hawaii,M,Peach,Spring,4.8,Yes,Express,Yes,Yes,47,PayPal,Every 3 Months
326,62,Male,Backpack,Accessories,53,Massachusetts,M,Yellow,Spring,4.8,No,Free Shipping,Yes,Yes,19,Credit Card,Bi-Weekly
327,33,Female,Jeans,Clothing,54,Hawaii,L,Teal,Spring,4.3,No,Free Shipping,No,No,20,PayPal,Every 3 Months
328,65,Male,Sandals,Footwear,85,New Jersey,XL,Magenta,Winter,4.7,No,2-Day Shipping,Yes,Yes,33,PayPal,Monthly
329,63,Male,Scarf,Accessories,65,North Dakota,S,Charcoal,Spring,4.8,No,Standard,No,No,27,Cash,Bi-Weekly
330,40,Female,Jeans,Clothing,59,Missouri,M,Cyan,Fall,4.6,No,2-Day Shipping,No,No,45,Debit Card,Every 3 Months
331,62,Male,Sneakers,Footwear,88,West Virginia,L,Maroon,Winter,4.2,No,Next Day Air,Yes,Yes,28,PayPal,Annually
332,25,Male,Shorts,Clothing,80,Tennessee,XL,Olive,Summer,4.9,No,Free Shipping,Yes,Yes,31,PayPal,Fortnightly
333,39,Male,Skirt,Clothing,20,Kentucky,S,Gold,Spring,4.7,No,Store Pickup,No,No,38,Credit Card,Bi-Weekly
334,64,Male,Pants,Clothing,32,Mississippi,L,Peach,Spring,4.8,No,Store Pickup,Yes,Yes,47,Debit Card,Every 3 Months
335,30,Male,Gloves,Accessories,54,Wyoming,L,Cyan,Summer,3.8,Yes,2-Day Shipping,No,No,26,PayPal,Monthly
336,67,Female,Shirt,Clothing,36,New Hampshire,L,Pink,Fall,3.1,No,Next Day Air,No,No,47,PayPal,Quarterly
337,37,Male,Hat,Accessories,51,Minnesota,M,Cyan,Summer,3.1,Yes,Standard,No,No,13,Bank Transfer,Weekly
338,32,Male,Dress,Clothing,87,Minnesota,S,Peach,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,2,Credit Card,Monthly
339,60,Male,Coat,Outerwear,64,Maine,L,Indigo,Fall,4.8,No,Express,No,No,16,Credit Card,Monthly
340,67,Male,Shoes,Footwear,58,Idaho,L,Lavender,Summer,4.6,No,Free Shipping,Yes,Yes,46,PayPal,Annually
341,59,Female,Boots,Footwear,59,Alaska,M,Gold,Fall,3.0,No,Next Day Air,No,No,42,Credit Card,Quarterly
342,21,Male,Hat,Accessories,24,Alaska,L,Silver,Summer,4.9,No,Next Day Air,No,No,13,Credit Card,Weekly
343,29,Male,Jeans,Clothing,37,South Dakota,M,Gold,Summer,4.7,No,Standard,No,No,23,Bank Transfer,Fortnightly
344,65,Male,Sweater,Clothing,93,New Hampshire,L,Black,Spring,3.4,No,Express,Yes,Yes,14,Credit Card,Annually
345,52,Male,Pants,Clothing,40,Nevada,XL,Beige,Winter,3.1,No,Standard,Yes,Yes,42,Cash,Monthly
346,68,Male,Dress,Clothing,78,Indiana,XL,Teal,Summer,3.3,Yes,Standard,Yes,Yes,13,PayPal,Every 3 Months
347,44,Female,Gloves,Accessories,91,Montana,S,Beige,Spring,3.0,Yes,2-Day Shipping,No,No,43,Venmo,Every 3 Months
348,38,Male,Hat,Accessories,99,Utah,M,Green,Fall,3.2,No,Store Pickup,Yes,Yes,10,Debit Card,Annually
349,32,Male,Sneakers,Footwear,65,Oklahoma,M,Magenta,Fall,3.2,No,2-Day Shipping,No,No,20,Venmo,Monthly
350,49,Male,Sandals,Footwear,88,Utah,M,Brown,Summer,4.5,Yes,Store Pickup,Yes,Yes,29,PayPal,Monthly
351,53,Male,Hoodie,Clothing,38,Iowa,M,Green,Summer,4.6,No,Standard,No,No,50,Cash,Bi-Weekly
352,28,Male,Hoodie,Clothing,77,Rhode Island,M,Maroon,Winter,5.0,Yes,Standard,No,No,19,Cash,Monthly
353,48,Male,Jeans,Clothing,72,Alaska,M,Orange,Spring,3.6,No,Express,No,No,32,Bank Transfer,Every 3 Months
354,41,Female,Belt,Accessories,23,Montana,S,Red,Fall,2.6,No,Standard,Yes,Yes,32,Venmo,Every 3 Months
355,19,Male,Belt,Accessories,23,Oklahoma,S,Purple,Spring,4.2,No,Standard,No,No,3,Cash,Quarterly
356,66,Female,Hat,Accessories,79,New Jersey,M,Gold,Fall,4.9,No,Express,No,No,42,Debit Card,Monthly
357,37,Female,Pants,Clothing,46,South Dakota,XL,Maroon,Fall,3.3,No,Express,Yes,Yes,10,Venmo,Weekly
358,19,Male,Pants,Clothing,55,Colorado,M,Maroon,Summer,4.5,No,Standard,Yes,Yes,37,PayPal,Annually
359,27,Male,Shorts,Clothing,37,Colorado,M,Teal,Spring,2.9,No,Standard,No,No,22,Bank Transfer,Every 3 Months
360,42,Male,Pants,Clothing,64,Utah,M,Silver,Summer,3.1,No,Next Day Air,No,No,5,PayPal,Bi-Weekly
361,56,Male,Coat,Outerwear,89,Hawaii,M,Lavender,Summer,3.9,No,Standard,Yes,Yes,17,Venmo,Monthly
362,22,Male,Scarf,Accessories,97,New York,L,Magenta,Summer,3.3,No,Store Pickup,No,No,23,Debit Card,Quarterly
363,26,Male,Hoodie,Clothing,44,Vermont,M,Lavender,Winter,3.5,Yes,Express,No,No,20,PayPal,Every 3 Months
364,41,Male,Dress,Clothing,73,Indiana,S,Orange,Spring,3.7,No,2-Day Shipping,No,No,47,Venmo,Fortnightly
365,23,Male,Sweater,Clothing,70,South Carolina,L,Turquoise,Winter,3.9,No,2-Day Shipping,No,No,20,Venmo,Every 3 Months
366,36,Female,Sandals,Footwear,64,Illinois,M,Yellow,Fall,3.6,No,Store Pickup,Yes,Yes,43,Credit Card,Annually
367,65,Male,Coat,Outerwear,42,Illinois,M,Olive,Fall,4.1,No,Next Day Air,No,No,12,Bank Transfer,Quarterly
368,55,Male,Shoes,Footwear,38,Wyoming,M,Silver,Winter,4.0,No,Next Day Air,No,No,47,Credit Card,Every 3 Months
369,43,Female,Sandals,Footwear,31,Illinois,XL,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,Yes,25,Debit Card,Monthly
370,21,Male,Gloves,Accessories,68,Montana,M,Violet,Fall,4.8,Yes,Free Shipping,Yes,Yes,28,Credit Card,Every 3 Months
371,46,Male,Jewelry,Accessories,55,New Hampshire,S,Cyan,Summer,3.6,No,2-Day Shipping,Yes,Yes,45,Bank Transfer,Fortnightly
372,64,Male,Jacket,Outerwear,57,California,M,Pink,Spring,2.8,Yes,Free Shipping,Yes,Yes,10,Venmo,Every 3 Months
373,55,Female,Pants,Clothing,52,Kentucky,S,Maroon,Fall,4.3,Yes,Free Shipping,No,No,4,Venmo,Every 3 Months
374,52,Male,Socks,Clothing,43,Oklahoma,M,Orange,Summer,4.2,No,Express,No,No,18,PayPal,Annually
375,48,Male,Pants,Clothing,36,Nebraska,XL,Peach,Summer,3.8,Yes,Store Pickup,No,No,11,Cash,Annually
376,35,Male,Skirt,Clothing,90,Kentucky,M,Beige,Spring,2.9,No,Store Pickup,No,No,19,Debit Card,Weekly
377,59,Male,Sneakers,Footwear,31,New Jersey,S,Olive,Spring,2.7,No,Express,Yes,Yes,43,Bank Transfer,Bi-Weekly
378,56,Male,Scarf,Accessories,73,North Carolina,M,Violet,Spring,3.5,Yes,Express,No,No,44,Credit Card,Every 3 Months
379,35,Male,Dress,Clothing,41,Maine,L,Silver,Spring,4.5,No,Next Day Air,No,No,16,Bank Transfer,Every 3 Months
380,26,Male,Jacket,Outerwear,41,Alaska,L,Charcoal,Spring,3.2,No,Next Day Air,No,No,39,Cash,Every 3 Months
381,64,Male,Shorts,Clothing,29,Tennessee,M,Turquoise,Spring,3.5,No,2-Day Shipping,No,No,19,Credit Card,Every 3 Months
382,68,Male,Hoodie,Clothing,64,Louisiana,M,Lavender,Summer,4.7,No,2-Day Shipping,No,No,7,Bank Transfer,Weekly
383,66,Male,Handbag,Accessories,20,Missouri,XL,Black,Fall,3.2,Yes,Standard,No,No,25,Venmo,Annually
384,58,Male,Dress,Clothing,42,Illinois,L,Charcoal,Summer,2.6,No,Next Day Air,No,No,14,PayPal,Weekly
385,44,Female,Jewelry,Accessories,28,Minnesota,L,Gray,Fall,2.9,Yes,Next Day Air,Yes,Yes,26,Bank Transfer,Every 3 Months
386,42,Male,Sunglasses,Accessories,85,Missouri,M,Red,Summer,4.8,Yes,Free Shipping,Yes,Yes,47,Venmo,Every 3 Months
387,56,Male,Dress,Clothing,33,Colorado,M,Brown,Summer,4.9,Yes,Store Pickup,No,No,19,Cash,Annually
388,50,Female,Boots,Footwear,71,Georgia,L,Maroon,Summer,3.5,No,2-Day Shipping,Yes,Yes,23,PayPal,Monthly
389,65,Female,Gloves,Accessories,64,Louisiana,S,Beige,Spring,4.7,No,Express,Yes,Yes,41,Venmo,Monthly
390,40,Male,Boots,Footwear,42,Alaska,M,Violet,Spring,3.9,Yes,Express,Yes,Yes,39,Credit Card,Bi-Weekly
391,68,Female,Skirt,Clothing,70,Maryland,M,Peach,Fall,4.2,No,2-Day Shipping,Yes,Yes,45,Venmo,Every 3 Months
392,65,Male,Belt,Accessories,68,California,M,Yellow,Winter,2.7,No,Free Shipping,No,No,25,Cash,Weekly
393,55,Male,Handbag,Accessories,94,New Hampshire,S,Turquoise,Summer,3.9,Yes,Next Day Air,No,No,18,Venmo,Annually
394,18,Male,Backpack,Accessories,64,Illinois,M,Peach,Spring,4.1,No,Express,No,No,16,Bank Transfer,Quarterly
395,36,Male,Handbag,Accessories,99,Minnesota,M,Maroon,Winter,3.9,No,Free Shipping,No,No,6,Venmo,Quarterly
396,27,Male,Shorts,Clothing,37,Colorado,M,Olive,Summer,2.5,No,Express,No,No,45,Venmo,Weekly
397,32,Male,Sandals,Footwear,71,Oregon,M,Orange,Summer,4.2,No,2-Day Shipping,Yes,Yes,4,Cash,Bi-Weekly
398,58,Female,Shoes,Footwear,82,West Virginia,S,Violet,Summer,4.8,Yes,Standard,Yes,Yes,13,PayPal,Bi-Weekly
399,26,Female,Shoes,Footwear,21,California,M,Pink,Winter,4.8,No,Next Day Air,No,No,5,Venmo,Every 3 Months
400,34,Male,Socks,Clothing,44,Delaware,M,Gold,Summer,3.8,No,Free Shipping,Yes,Yes,11,Bank Transfer,Annually
401,36,Male,Sneakers,Footwear,81,Alabama,L,Olive,Fall,4.5,No,Next Day Air,Yes,Yes,14,Venmo,Quarterly
402,47,Male,Shirt,Clothing,35,Minnesota,L,Red,Fall,4.0,No,Express,No,No,45,Debit Card,Every 3 Months
403,42,Female,Shoes,Footwear,37,California,L,Beige,Winter,4.2,Yes,Next Day Air,No,No,34,PayPal,Quarterly
404,31,Male,Dress,Clothing,67,Texas,L,Pink,Spring,4.9,No,Store Pickup,No,No,7,Venmo,Bi-Weekly
405,25,Male,Blouse,Clothing,87,Kansas,L,Yellow,Winter,2.6,No,Next Day Air,No,No,16,Bank Transfer,Every 3 Months
406,28,Male,Skirt,Clothing,52,Utah,M,Cyan,Summer,4.5,No,Next Day Air,Yes,Yes,47,Bank Transfer,Quarterly
407,65,Female,Hoodie,Clothing,50,Vermont,L,Indigo,Fall,2.8,No,Store Pickup,No,No,50,Bank Transfer,Quarterly
408,25,Female,Scarf,Accessories,81,Delaware,M,Indigo,Fall,3.5,Yes,Store Pickup,No,No,49,Debit Card,Fortnightly
409,61,Male,Sweater,Clothing,90,Ohio,S,Silver,Spring,5.0,Yes,Express,Yes,Yes,37,Bank Transfer,Fortnightly
410,37,Male,Backpack,Accessories,41,Kansas,L,Red,Spring,4.2,Yes,Free Shipping,No,No,2,PayPal,Bi-Weekly
411,23,Male,Shorts,Clothing,88,Oregon,XL,Peach,Summer,2.6,Yes,2-Day Shipping,Yes,Yes,42,Venmo,Weekly
412,39,Female,Handbag,Accessories,41,Idaho,S,Silver,Summer,2.7,No,Express,No,No,33,Venmo,Annually
